"district","date","total","mlt9","m9to12","y1to5","y5to14","ygt14","attack.rate","new.cases","ylt5","ygt5","y5to15","ygt15","m9toy14","missing","immunage","pop","total.old","province"
"mangwe","2010-10-31",6,0,2,0,2,2,2.2,0,NA,NA,NA,NA,4,0,NA,NA,NA,"matabeleland south"
"mangwe","2010-11-07",6,0,2,0,2,2,2.2,0,NA,NA,NA,NA,4,0,NA,NA,6,"matabeleland south"
"mangwe","2010-11-14",6,0,2,0,2,2,2.2,0,NA,NA,NA,NA,4,0,NA,NA,NA,"matabeleland south"
"mangwe","2010-11-21",5,0,1,1,2,1,1.9,1,NA,NA,NA,NA,4,0,NA,NA,NA,"matabeleland south"
"mangwe","2010-11-28",5,0,1,1,2,1,1.9,1,NA,NA,NA,NA,4,0,NA,NA,NA,"matabeleland south"
"mangwe","2010-12-05",4,0,1,1,2,1,1.5,0,NA,NA,NA,NA,4,0,NA,NA,NA,"matabeleland south"
"mangwe","2010-12-12",4,0,1,1,2,1,1.5,0,NA,NA,NA,NA,4,0,NA,NA,NA,"matabeleland south"
"marondera","2009-11-15",1,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,"mashonaland east"
"marondera","2009-11-22",1,NA,NA,NA,0,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,"mashonaland east"
"marondera","2009-12-02",2,NA,NA,NA,0,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,"mashonaland east"
"marondera","2009-12-13",3,NA,NA,NA,2,0,NA,NA,1,NA,2,0,NA,NA,NA,NA,NA,"mashonaland east"
"marondera","2009-12-20",3,NA,NA,NA,2,0,NA,NA,1,NA,2,0,NA,NA,NA,NA,NA,"mashonaland east"
"marondera","2009-12-27",3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-01-03",3,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,0,3,NA,NA,"mashonaland east"
"marondera","2010-01-10",4,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-01-17",6,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-01-24",2,2,0,NA,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-01-31",6,2,0,2,2,0,5.39,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-02-07",6,2,0,2,2,0,5.39,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-02-08",7,2,0,2,2,1,4.18,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-02-14",8,2,0,2,3,1,7.18,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-02-22",9,2,0,2,4,1,8.08,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-03-01",11,2,0,2,6,1,9.88,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-03-14",11,2,0,2,6,1,9.88,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-03-21",11,2,0,2,6,1,9.88,NA,NA,NA,NA,1,8,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-03-28",11,2,0,2,6,1,9.88,NA,NA,NA,NA,NA,8,NA,NA,111350,NA,"mashonaland east"
"marondera","2010-04-04",11,2,0,2,6,1,9.88,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-04-11",11,2,0,2,6,1,9.88,NA,NA,NA,NA,NA,8,NA,NA,111350,NA,"mashonaland east"
"marondera","2010-04-18",11,2,0,2,6,1,9.88,NA,NA,NA,NA,NA,8,NA,NA,111350,NA,"mashonaland east"
"marondera","2010-04-25",11,2,0,2,6,1,9.88,NA,NA,NA,NA,NA,8,NA,NA,111350,NA,"mashonaland east"
"marondera","2010-05-02",11,2,0,2,6,1,9.88,NA,NA,NA,NA,NA,8,NA,NA,111350,NA,"mashonaland east"
"marondera","2010-05-09",11,2,0,2,6,1,9.88,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-05-16",11,2,0,2,6,1,9.88,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-05-30",11,2,0,2,6,1,9.9,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-06-07",11,2,0,2,6,1,9.9,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-06-14",11,2,0,2,6,1,9.9,0,NA,NA,NA,NA,8,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-06-20",11,2,0,2,6,1,9.88,0,NA,NA,NA,NA,8,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-06-27",11,2,0,2,6,1,9.88,0,NA,NA,NA,NA,8,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-07-18",11,2,0,2,6,1,9.88,0,NA,NA,NA,NA,8,NA,NA,NA,NA,"mashonaland east"
"marondera","2010-09-12",11,2,0,2,6,1,0,0,NA,NA,NA,NA,8,0,NA,NA,NA,"mashonaland east"
"marondera","2010-09-19",12,3,0,2,6,1,14.2,1,NA,NA,NA,NA,8,0,NA,NA,NA,"mashonaland east"
"marondera","2010-09-26",12,3,0,2,6,1,14.2,0,NA,NA,NA,NA,8,0,NA,NA,NA,"mashonaland east"
"marondera","2010-10-03",12,3,0,2,6,1,14.2,0,NA,NA,NA,NA,8,0,NA,NA,NA,"mashonaland east"
"marondera","2010-10-10",12,3,0,2,6,1,14.2,0,NA,NA,NA,NA,8,0,NA,NA,NA,"mashonaland east"
"marondera","2010-10-17",12,3,0,2,6,1,14.2,0,NA,NA,NA,NA,8,0,NA,NA,NA,"mashonaland east"
"marondera","2010-10-24",12,3,0,2,6,1,14.2,0,NA,NA,NA,NA,8,0,NA,NA,NA,"mashonaland east"
"marondera","2010-10-31",12,3,0,2,6,1,14.2,0,NA,NA,NA,NA,8,0,NA,NA,NA,"mashonaland east"
"marondera","2010-11-07",12,3,0,2,6,1,14.2,0,NA,NA,NA,NA,8,0,NA,NA,12,"mashonaland east"
"marondera","2010-11-14",12,3,0,2,6,1,14.2,0,NA,NA,NA,NA,8,0,NA,NA,NA,"mashonaland east"
"marondera","2010-11-21",12,3,0,2,6,1,14.2,0,NA,NA,NA,NA,8,0,NA,NA,NA,"mashonaland east"
"marondera","2010-11-28",12,3,0,2,6,1,14.2,0,NA,NA,NA,NA,8,0,NA,NA,NA,"mashonaland east"
"marondera","2010-12-05",12,3,0,2,6,1,14.2,0,NA,NA,NA,NA,8,0,NA,NA,NA,"mashonaland east"
"marondera","2010-12-12",12,3,0,2,6,1,14.2,0,NA,NA,NA,NA,8,0,NA,NA,NA,"mashonaland east"
"masvingo","2010-01-24",1,1,0,NA,0,0,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"masvingo"
"masvingo","2010-01-31",1,1,0,0,0,0,0.47,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"masvingo"
"masvingo","2010-02-07",1,1,0,0,0,0,0.47,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"masvingo"
"masvingo","2010-02-08",1,1,0,0,0,0,0.35,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"masvingo"
"masvingo","2010-02-14",1,1,0,0,0,0,0.47,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"masvingo"
"masvingo","2010-02-22",1,1,0,0,0,0,0.47,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"masvingo"
"masvingo","2010-03-01",1,1,0,0,0,0,0.47,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"masvingo"
"masvingo","2010-03-14",3,1,0,0,2,0,1.42,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"masvingo"
"masvingo","2010-03-21",3,1,0,0,2,0,1.42,NA,NA,NA,NA,0,2,NA,NA,NA,NA,"masvingo"
"masvingo","2010-03-28",4,1,1,0,2,0,1.9,NA,NA,NA,NA,NA,3,NA,NA,210579.895,NA,"masvingo"
"masvingo","2010-04-04",4,1,1,0,2,0,1.9,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"masvingo"
"masvingo","2010-04-11",4,1,1,0,2,0,1.9,NA,NA,NA,NA,NA,3,NA,NA,210579.9,NA,"masvingo"
"masvingo","2010-04-18",4,1,1,0,2,0,1.9,NA,NA,NA,NA,NA,3,NA,NA,210579.9,NA,"masvingo"
"masvingo","2010-04-25",4,1,1,0,2,0,1.9,NA,NA,NA,NA,NA,3,NA,NA,210579.9,NA,"masvingo"
"masvingo","2010-05-02",4,1,1,0,2,0,1.9,NA,NA,NA,NA,NA,3,NA,NA,210579.9,NA,"masvingo"
"masvingo","2010-05-09",4,1,1,0,2,0,1.9,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"masvingo"
"masvingo","2010-05-16",4,1,1,0,2,0,1.9,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"masvingo"
"masvingo","2010-05-30",4,1,1,0,2,0,1.9,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"masvingo"
"masvingo","2010-06-07",4,1,1,0,2,0,1.9,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"masvingo"
"masvingo","2010-06-14",5,1,1,0,2,1,2.4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,"masvingo"
"masvingo","2010-06-20",5,1,1,0,2,1,2.37,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"masvingo"
"masvingo","2010-06-27",5,1,1,0,2,1,2.37,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"masvingo"
"masvingo","2010-07-18",5,1,1,0,2,1,2.37,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"masvingo"
"masvingo","2010-09-12",5,1,1,0,2,1,0,0,NA,NA,NA,NA,3,0,NA,NA,NA,"masvingo"
"masvingo","2010-09-19",5,1,1,0,2,1,4.5,0,NA,NA,NA,NA,3,0,NA,NA,NA,"masvingo"
"masvingo","2010-09-26",5,1,1,0,2,1,4.5,0,NA,NA,NA,NA,3,0,NA,NA,NA,"masvingo"
"masvingo","2010-10-03",5,1,1,0,2,1,4.5,0,NA,NA,NA,NA,3,0,NA,NA,NA,"masvingo"
"masvingo","2010-10-10",5,1,1,0,2,1,4.5,0,NA,NA,NA,NA,3,0,NA,NA,NA,"masvingo"
"masvingo","2010-10-17",5,1,1,0,2,1,4.5,0,NA,NA,NA,NA,3,0,NA,NA,NA,"masvingo"
"masvingo","2010-10-24",5,1,1,0,2,1,4.5,0,NA,NA,NA,NA,3,0,NA,NA,NA,"masvingo"
"masvingo","2010-10-31",5,1,1,0,2,1,4.5,0,NA,NA,NA,NA,3,0,NA,NA,NA,"masvingo"
"masvingo","2010-11-07",8,2,2,1,2,1,7.2,3,NA,NA,NA,NA,5,0,NA,NA,5,"masvingo"
"masvingo","2010-11-14",8,2,2,1,2,1,7.2,3,NA,NA,NA,NA,5,0,NA,NA,NA,"masvingo"
"masvingo","2010-11-21",10,3,2,1,3,1,9,0,NA,NA,NA,NA,6,0,NA,NA,NA,"masvingo"
"masvingo","2010-11-28",10,3,2,1,3,1,9,0,NA,NA,NA,NA,6,0,NA,NA,NA,"masvingo"
"masvingo","2010-12-05",10,3,2,1,3,1,9,0,NA,NA,NA,NA,6,0,NA,NA,NA,"masvingo"
"masvingo","2010-12-12",10,3,2,1,3,1,9,0,NA,NA,NA,NA,6,0,NA,NA,NA,"masvingo"
"matobo","2010-03-28",1,0,0,0,1,0,0.93,NA,NA,NA,NA,NA,1,NA,NA,107985.7193,NA,"matabeleland south"
"matobo","2010-04-04",1,0,0,0,1,0,0.93,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"matabeleland south"
"matobo","2010-04-11",1,0,0,0,1,0,0.93,NA,NA,NA,NA,NA,1,NA,NA,107985.7,NA,"matabeleland south"
"matobo","2010-04-18",2,0,0,0,2,0,1.85,NA,NA,NA,NA,NA,2,NA,NA,107985.7,NA,"matabeleland south"
"matobo","2010-04-25",2,0,0,0,2,0,1.85,NA,NA,NA,NA,NA,2,NA,NA,107985.7,NA,"matabeleland south"
"matobo","2010-05-02",3,0,0,0,2,1,2.78,NA,NA,NA,NA,NA,2,NA,NA,107985.7,NA,"matabeleland south"
"matobo","2010-05-09",3,0,0,0,2,1,2.78,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland south"
"matobo","2010-05-16",3,0,0,0,2,1,2.78,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"matabeleland south"
"matobo","2010-05-30",4,0,0,0,3,1,3.7,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"matabeleland south"
"matobo","2010-06-07",4,0,0,0,3,1,3.7,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"matabeleland south"
"matobo","2010-06-14",4,0,0,0,3,1,3.7,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"matabeleland south"
"matobo","2010-06-20",4,0,0,0,3,1,3.7,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"matabeleland south"
"matobo","2010-06-27",4,0,0,0,3,1,3.7,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"matabeleland south"
"matobo","2010-07-18",4,0,0,0,3,1,3.7,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"matabeleland south"
"matobo","2010-09-12",4,0,0,0,3,1,0,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland south"
"matobo","2010-09-19",4,0,0,0,3,1,1.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland south"
"matobo","2010-09-26",4,0,0,0,3,1,1.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland south"
"matobo","2010-10-03",4,0,0,0,3,1,1.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland south"
"matobo","2010-10-10",4,0,0,0,3,1,1.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland south"
"matobo","2010-10-17",4,0,0,0,3,1,1.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland south"
"matobo","2010-10-24",4,0,0,0,3,1,1.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland south"
"matobo","2010-10-31",4,0,0,0,3,1,1.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland south"
"matobo","2010-11-07",4,0,0,0,3,1,1.9,0,NA,NA,NA,NA,3,0,NA,NA,4,"matabeleland south"
"matobo","2010-11-14",4,0,0,0,3,1,1.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland south"
"matobo","2010-11-21",3,0,0,0,3,0,1.4,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland south"
"matobo","2010-11-28",3,0,0,0,3,0,1.4,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland south"
"matobo","2010-12-05",4,0,0,0,3,1,1.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland south"
"matobo","2010-12-12",4,0,0,0,3,1,1.9,0,NA,NA,NA,NA,3,0,NA,NA,NA,"matabeleland south"
"mazowe","2010-03-14",2,1,0,0,0,1,0.95,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"mashonaland central"
"mazowe","2010-03-21",2,1,0,0,0,1,0.95,NA,NA,NA,NA,1,0,NA,NA,NA,NA,"mashonaland central"
"mazowe","2010-03-28",3,1,0,0,1,1,1.42,NA,NA,NA,NA,NA,1,NA,NA,211078.0091,NA,"mashonaland central"
"mazowe","2010-04-04",3,1,0,0,1,1,1.42,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"mashonaland central"
"mazowe","2010-04-11",3,1,0,0,1,1,1.42,NA,NA,NA,NA,NA,1,NA,NA,211078,NA,"mashonaland central"
"mazowe","2010-04-18",4,1,0,0,2,1,1.9,NA,NA,NA,NA,NA,2,NA,NA,211078,NA,"mashonaland central"
"mazowe","2010-04-25",4,1,0,0,2,1,1.9,NA,NA,NA,NA,NA,2,NA,NA,211078,NA,"mashonaland central"
"mazowe","2010-05-02",4,1,0,0,2,1,1.9,NA,NA,NA,NA,NA,2,NA,NA,211078,NA,"mashonaland central"
"mazowe","2010-05-09",4,1,0,0,2,1,1.9,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"mashonaland central"
"mazowe","2010-05-16",4,1,0,0,2,1,1.9,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"mashonaland central"
"mazowe","2010-05-30",5,1,0,0,3,1,2.4,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"mashonaland central"
"mazowe","2010-06-07",5,1,0,0,3,1,2.4,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"mashonaland central"
"mazowe","2010-06-14",5,1,0,0,3,1,2.4,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"mashonaland central"
"mazowe","2010-06-20",6,1,0,0,3,2,2.84,1,NA,NA,NA,NA,3,NA,NA,NA,NA,"mashonaland central"
"mazowe","2010-06-27",6,1,0,0,3,2,2.84,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"mashonaland central"
"mazowe","2010-07-18",6,1,0,0,3,2,2.84,0,NA,NA,NA,NA,3,NA,NA,NA,NA,"mashonaland central"
"mazowe","2010-09-12",9,2,1,0,3,3,0,0,NA,NA,NA,NA,4,0,NA,NA,NA,"mashonaland central"
"mazowe","2010-09-19",9,2,1,0,3,3,8.3,0,NA,NA,NA,NA,4,0,NA,NA,NA,"mashonaland central"
"mazowe","2010-09-26",9,2,1,0,3,3,8.3,0,NA,NA,NA,NA,4,0,NA,NA,NA,"mashonaland central"
"mazowe","2010-10-03",9,2,1,0,3,3,8.3,0,NA,NA,NA,NA,4,0,NA,NA,NA,"mashonaland central"
"mazowe","2010-10-10",9,2,1,0,3,3,8.3,0,NA,NA,NA,NA,4,0,NA,NA,NA,"mashonaland central"
"mazowe","2010-10-17",9,2,1,0,3,3,8.3,0,NA,NA,NA,NA,4,0,NA,NA,NA,"mashonaland central"
"mazowe","2010-10-24",9,2,1,0,3,3,8.3,0,NA,NA,NA,NA,4,0,NA,NA,NA,"mashonaland central"
"mazowe","2010-10-31",9,2,1,0,3,3,8.3,0,NA,NA,NA,NA,4,0,NA,NA,NA,"mashonaland central"
"mazowe","2010-11-07",9,2,1,0,3,3,8.3,0,NA,NA,NA,NA,4,0,NA,NA,9,"mashonaland central"
"mazowe","2010-11-14",9,2,1,0,3,3,8.3,0,NA,NA,NA,NA,4,0,NA,NA,NA,"mashonaland central"
"mazowe","2010-11-21",10,2,1,0,4,3,9.3,0,NA,NA,NA,NA,5,0,NA,NA,NA,"mashonaland central"
"mazowe","2010-11-28",10,2,1,0,4,3,9.3,0,NA,NA,NA,NA,5,0,NA,NA,NA,"mashonaland central"
"mazowe","2010-12-05",9,2,1,0,3,3,8.3,0,NA,NA,NA,NA,4,0,NA,NA,NA,"mashonaland central"
"mazowe","2010-12-12",9,2,1,0,3,3,8.3,0,NA,NA,NA,NA,4,0,NA,NA,NA,"mashonaland central"
"mberengwa","2010-05-30",1,0,0,0,1,0,0.5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"mberengwa","2010-06-07",1,0,0,0,1,0,0.5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"mberengwa","2010-06-14",1,0,0,0,1,0,0.5,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"mberengwa","2010-06-20",1,0,0,0,1,0,0.5,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"mberengwa","2010-06-27",1,0,0,0,1,0,0.5,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"mberengwa","2010-07-18",1,0,0,0,1,0,0.5,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"mberengwa","2010-09-12",1,0,0,0,1,0,0,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"mberengwa","2010-09-19",1,0,0,0,1,0,0.5,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"mberengwa","2010-09-26",1,0,0,0,1,0,0.5,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"mberengwa","2010-10-03",1,0,0,0,1,0,0.5,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"mberengwa","2010-10-10",1,0,0,0,1,0,0.5,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"mberengwa","2010-10-17",1,0,0,0,1,0,0.5,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"mberengwa","2010-10-24",1,0,0,0,1,0,0.5,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"mberengwa","2010-10-31",1,0,0,0,1,0,0.5,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"mberengwa","2010-11-07",1,0,0,0,1,0,0.5,0,NA,NA,NA,NA,1,0,NA,NA,1,NA
"mberengwa","2010-11-14",1,0,0,0,1,0,0.5,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"mberengwa","2010-11-21",1,0,0,0,1,0,0.5,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"mberengwa","2010-11-28",1,0,0,0,1,0,0.5,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"mberengwa","2010-12-05",1,0,0,0,1,0,0.5,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"mberengwa","2010-12-12",1,0,0,0,1,0,0.5,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
"mbire","2010-10-10",1,0,0,0,1,0,1.3,1,NA,NA,NA,NA,1,0,NA,NA,NA,"mashonaland central"
"mbire","2010-10-17",1,0,0,0,1,0,1.3,1,NA,NA,NA,NA,1,0,NA,NA,NA,"mashonaland central"
"mbire","2010-10-24",1,0,0,0,1,0,1.3,0,NA,NA,NA,NA,1,0,NA,NA,NA,"mashonaland central"
"mbire","2010-10-31",1,0,0,0,1,0,1.3,0,NA,NA,NA,NA,1,0,NA,NA,NA,"mashonaland central"
"mbire","2010-11-07",1,0,0,0,1,0,1.3,0,NA,NA,NA,NA,1,0,NA,NA,1,"mashonaland central"
"mbire","2010-11-14",1,0,0,0,1,0,1.3,0,NA,NA,NA,NA,1,0,NA,NA,NA,"mashonaland central"
"mbire","2010-11-21",1,1,0,0,0,0,1.3,0,NA,NA,NA,NA,0,0,NA,NA,NA,"mashonaland central"
"mbire","2010-11-28",1,1,0,0,0,0,1.3,0,NA,NA,NA,NA,0,0,NA,NA,NA,"mashonaland central"
"mbire","2010-12-05",1,1,0,0,0,0,1.3,0,NA,NA,NA,NA,0,0,NA,NA,NA,"mashonaland central"
"mbire","2010-12-12",1,1,0,0,0,0,1.3,0,NA,NA,NA,NA,0,0,NA,NA,NA,"mashonaland central"
"mt. darwin","2010-01-03",4,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,4,0,4,NA,NA,NA
"mt. darwin","2010-01-10",6,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"mt. darwin","2010-01-17",10,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
"mt. darwin","2010-01-24",5,0,0,NA,4,0,2.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mt. darwin","2010-01-31",5,0,0,1,4,0,2.31,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"mt. darwin","2010-02-07",5,0,0,1,4,0,2.31,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"mt. darwin","2010-02-08",5,0,0,1,4,0,2.31,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"mt. darwin","2010-02-14",5,0,0,1,4,0,2.31,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"mt. darwin","2010-02-22",5,0,0,1,4,0,2.31,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"mt. darwin","2010-03-01",5,0,0,1,4,0,2.31,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"mt. darwin","2010-03-14",5,0,0,1,4,0,2.31,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
"mt. darwin","2010-03-21",5,0,0,1,4,0,2.31,NA,NA,NA,NA,0,5,NA,NA,NA,NA,NA
"mt. darwin","2010-03-28",6,0,0,1,5,0,2.77,NA,NA,NA,NA,NA,6,NA,NA,216558.3468,NA,NA
"mt. darwin","2010-04-04",6,0,0,1,5,0,2.77,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"mt. darwin","2010-04-11",6,0,0,1,5,0,2.77,NA,NA,NA,NA,NA,6,NA,NA,216558.3,NA,NA
"mt. darwin","2010-04-18",6,0,0,1,5,0,2.77,NA,NA,NA,NA,NA,6,NA,NA,216558.3,NA,NA
"mt. darwin","2010-04-25",6,0,0,1,5,0,2.77,NA,NA,NA,NA,NA,6,NA,NA,216558.3,NA,NA
"mt. darwin","2010-05-02",6,0,0,1,5,0,2.77,NA,NA,NA,NA,NA,6,NA,NA,216558.3,NA,NA
"mt. darwin","2010-05-09",4,0,0,1,3,0,2.91,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"mt. darwin","2010-05-16",6,0,0,1,5,0,2.77,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"mt. darwin","2010-05-30",6,0,0,1,5,0,4.4,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"mt. darwin","2010-06-07",6,0,0,1,5,0,4.4,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"mt. darwin","2010-06-14",6,0,0,1,5,0,2.8,0,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"mt. darwin","2010-06-20",6,0,0,1,5,0,2.77,0,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"mt. darwin","2010-06-27",6,0,0,1,5,0,2.77,0,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"mt. darwin","2010-07-18",6,0,0,1,5,0,2.77,0,NA,NA,NA,NA,6,NA,NA,NA,NA,NA
"mt. darwin","2010-09-12",6,0,0,1,5,0,0,0,NA,NA,NA,NA,6,0,NA,NA,NA,NA
"mt. darwin","2010-09-19",6,0,0,1,5,0,3,0,NA,NA,NA,NA,6,0,NA,NA,NA,NA
"mt. darwin","2010-09-26",6,0,0,1,5,0,3,0,NA,NA,NA,NA,6,0,NA,NA,NA,NA
"mt. darwin","2010-10-03",6,0,0,1,5,0,3,0,NA,NA,NA,NA,6,0,NA,NA,NA,NA
"mt. darwin","2010-10-10",6,0,0,1,5,0,3,0,NA,NA,NA,NA,6,0,NA,NA,NA,NA
"mt. darwin","2010-10-17",6,0,0,1,5,0,3,0,NA,NA,NA,NA,6,0,NA,NA,NA,NA
"mt. darwin","2010-10-24",6,0,0,1,5,0,3,0,NA,NA,NA,NA,6,0,NA,NA,NA,NA
"mt. darwin","2010-10-31",6,0,0,1,5,0,3,0,NA,NA,NA,NA,6,0,NA,NA,NA,NA
"mt. darwin","2010-11-07",6,0,0,1,5,0,3,0,NA,NA,NA,NA,6,0,NA,NA,6,NA
"mt. darwin","2010-11-14",6,0,0,1,5,0,3,0,NA,NA,NA,NA,6,0,NA,NA,NA,NA
"mt. darwin","2010-11-21",6,0,0,1,5,0,3,0,NA,NA,NA,NA,6,0,NA,NA,NA,NA
"mt. darwin","2010-11-28",6,0,0,1,5,0,3,0,NA,NA,NA,NA,6,0,NA,NA,NA,NA
"mt. darwin","2010-12-05",6,0,0,1,5,0,3,0,NA,NA,NA,NA,6,0,NA,NA,NA,NA
